Date,Open,High,Low,Close,Volume,Name
2010-04-30,7.070000171661377,7.070000171661377,6.8454999923706055,6.855000019073486,122270000.0,AMZN
2010-05-03,6.860000133514404,6.9720001220703125,6.805500030517578,6.874499797821045,113092000.0,AMZN
2010-05-04,6.781000137329102,6.790500164031982,6.419000148773193,6.491499900817871,253356000.0,AMZN
2010-05-05,6.400000095367432,6.58050012588501,6.377500057220459,6.546500205993652,189162000.0,AMZN
2010-05-06,6.5,6.616499900817871,6.03000020980835,6.435500144958496,203780000.0,AMZN
2010-05-07,6.398499965667725,6.559000015258789,6.188000202178955,6.249000072479248,238552000.0,AMZN
2010-05-10,6.486499786376953,6.610499858856201,6.4629998207092285,6.564499855041504,136122000.0,AMZN
2010-05-11,6.497499942779541,6.65399980545044,6.423500061035156,6.5229997634887695,120882000.0,AMZN
2010-05-12,6.570499897003174,6.706500053405762,6.484000205993652,6.69350004196167,118090000.0,AMZN
2010-05-13,6.696499824523926,6.849500179290772,6.550000190734863,6.573500156402588,118804000.0,AMZN
2010-05-14,6.51800012588501,6.550000190734863,6.3379998207092285,6.426499843597412,105556000.0,AMZN
2010-05-17,6.412000179290772,6.497499942779541,6.289999961853027,6.445499897003174,112844000.0,AMZN
2010-05-18,6.506999969482422,6.5625,6.2754998207092285,6.314000129699707,105138000.0,AMZN
2010-05-19,6.2754998207092285,6.396500110626221,6.190000057220459,6.229499816894531,129266000.0,AMZN
2010-05-20,6.131999969482422,6.25,5.939000129699707,5.985499858856201,171888000.0,AMZN
2010-05-21,5.894999980926514,6.248499870300293,5.875999927520752,6.136000156402588,159338000.0,AMZN
2010-05-24,6.128499984741211,6.224999904632568,6.03249979019165,6.105999946594238,90718000.0,AMZN
2010-05-25,5.927000045776367,6.259500026702881,5.925000190734863,6.243000030517578,138268000.0,AMZN
2010-05-26,6.252500057220459,6.289500236511231,6.114999771118164,6.1605000495910645,139292000.0,AMZN
2010-05-27,6.249000072479248,6.34250020980835,6.03000020980835,6.335000038146973,94954000.0,AMZN
2010-05-28,6.303500175476074,6.380000114440918,6.200500011444092,6.2729997634887695,79096000.0,AMZN
2010-06-01,6.248499870300293,6.328499794006348,6.151000022888184,6.162000179290772,73190000.0,AMZN
2010-06-02,6.201000213623047,6.321499824523926,6.082499980926514,6.315499782562256,95294000.0,AMZN
2010-06-03,6.3125,6.457499980926514,6.242499828338623,6.438000202178955,105538000.0,AMZN
2010-06-04,6.316500186920166,6.409999847412109,6.109000205993652,6.138500213623047,109954000.0,AMZN
2010-06-07,6.291999816894531,6.33050012588501,6.083499908447266,6.100500106811523,131328000.0,AMZN
2010-06-08,6.099999904632568,6.099999904632568,5.789999961853027,5.941999912261963,229688000.0,AMZN
2010-06-09,6.015500068664551,6.073500156402588,5.868000030517578,5.895500183105469,147384000.0,AMZN
2010-06-10,6.0,6.175000190734863,5.960000038146973,6.1605000495910645,121236000.0,AMZN
2010-06-11,6.069499969482422,6.176499843597412,6.014500141143799,6.151500225067139,84092000.0,AMZN
2010-06-14,6.211999893188477,6.284999847412109,6.175000190734863,6.191500186920166,78460000.0,AMZN
2010-06-15,6.159999847412109,6.3460001945495605,6.125,6.3420000076293945,90820000.0,AMZN
2010-06-16,6.269499778747559,6.39900016784668,6.26800012588501,6.34499979019165,79286000.0,AMZN
2010-06-17,6.336999893188477,6.389999866485596,6.234499931335449,6.29449987411499,69580000.0,AMZN
2010-06-18,6.323999881744385,6.374000072479248,6.253499984741211,6.291500091552734,76720000.0,AMZN
2010-06-21,6.339499950408936,6.374000072479248,6.070499897003174,6.127500057220459,106554000.0,AMZN
2010-06-22,6.132500171661377,6.261499881744385,6.077499866485596,6.115499973297119,124144000.0,AMZN
2010-06-23,6.105500221252441,6.160999774932861,6.001999855041504,6.072500228881836,109102000.0,AMZN
2010-06-24,6.0304999351501465,6.042500019073486,5.840000152587891,5.916500091552734,155422000.0,AMZN
2010-06-25,5.9070000648498535,6.0879998207092285,5.881499767303467,6.050000190734863,115394000.0,AMZN
2010-06-28,5.942500114440918,6.001999855041504,5.855000019073486,5.889999866485596,112244000.0,AMZN
2010-06-29,5.813000202178955,5.823999881744385,5.30049991607666,5.430500030517578,257326000.0,AMZN
2010-06-30,5.428999900817871,5.633999824523926,5.4054999351501465,5.4629998207092285,194814000.0,AMZN
2010-07-01,5.445000171661377,5.584499835968018,5.335000038146973,5.547999858856201,170596000.0,AMZN
2010-07-02,5.546000003814697,5.564499855041504,5.427999973297119,5.456999778747559,89542000.0,AMZN
2010-07-06,5.53249979019165,5.626500129699707,5.449999809265137,5.502999782562256,104386000.0,AMZN
2010-07-07,5.492000102996826,5.68149995803833,5.490499973297119,5.671500205993652,98820000.0,AMZN
2010-07-08,5.750999927520752,5.874000072479248,5.703499794006348,5.810999870300293,135500000.0,AMZN
2010-07-09,5.827499866485596,5.869999885559082,5.732500076293945,5.86299991607666,81302000.0,AMZN
2010-07-12,5.890500068664551,5.985000133514404,5.866000175476074,5.975500106811523,95672000.0,AMZN
2010-07-13,6.0345001220703125,6.24399995803833,6.014999866485596,6.182499885559082,141822000.0,AMZN
2010-07-14,6.151500225067139,6.1875,6.073500156402588,6.164999961853027,105140000.0,AMZN
2010-07-15,6.006499767303467,6.124000072479248,5.9629998207092285,6.103000164031982,120954000.0,AMZN
2010-07-16,6.064000129699707,6.0960001945495605,5.9004998207092285,5.924499988555908,124558000.0,AMZN
2010-07-19,5.919000148773193,6.037000179290772,5.849999904632568,5.997000217437744,100618000.0,AMZN
2010-07-20,6.0304999351501465,6.0355000495910645,5.875500202178955,6.005000114440918,135700000.0,AMZN
2010-07-21,6.031000137329102,6.0625,5.86299991607666,5.871500015258789,100234000.0,AMZN
2010-07-22,5.935500144958496,6.043499946594238,5.901000022888184,6.003499984741211,300068000.0,AMZN
2010-07-23,5.296500205993652,5.964000225067139,5.289999961853027,5.94350004196167,848422000.0,AMZN
2010-07-26,5.913000106811523,5.929999828338623,5.74399995803833,5.920000076293945,222756000.0,AMZN
2010-07-27,5.921500205993652,5.925000190734863,5.753499984741211,5.856500148773193,155922000.0,AMZN
2010-07-28,5.849999904632568,5.909999847412109,5.820000171661377,5.856500148773193,109446000.0,AMZN
2010-07-29,5.899499893188477,5.94350004196167,5.776000022888184,5.8429999351501465,123516000.0,AMZN
2010-07-30,5.776500225067139,5.936999797821045,5.725500106811523,5.894499778747559,141550000.0,AMZN
2010-08-02,5.957499980926514,6.019000053405762,5.878499984741211,6.003499984741211,108874000.0,AMZN
2010-08-03,6.0,6.143499851226807,5.984000205993652,6.120999813079834,119076000.0,AMZN
2010-08-04,6.152999877929688,6.423500061035156,6.150000095367432,6.379000186920166,185416000.0,AMZN
2010-08-05,6.338500022888184,6.400000095367432,6.290999889373779,6.391499996185303,85646000.0,AMZN
2010-08-06,6.335999965667725,6.420000076293945,6.295000076293945,6.415999889373779,101304000.0,AMZN
2010-08-09,6.422999858856201,6.496500015258789,6.392499923706055,6.441500186920166,101716000.0,AMZN
2010-08-10,6.397500038146973,6.5,6.36899995803833,6.5,114138000.0,AMZN
2010-08-11,6.40500020980835,6.406000137329102,6.260000228881836,6.29449987411499,110834000.0,AMZN
2010-08-12,6.188000202178955,6.349999904632568,6.177499771118164,6.328000068664551,87358000.0,AMZN
2010-08-13,6.302999973297119,6.374000072479248,6.2129998207092285,6.234499931335449,79532000.0,AMZN
2010-08-16,6.180500030517578,6.368500232696533,6.151999950408936,6.303500175476074,80494000.0,AMZN
2010-08-17,6.367000102996826,6.499000072479248,6.339499950408936,6.442999839782715,100894000.0,AMZN
2010-08-18,6.462500095367432,6.540500164031982,6.413000106811523,6.482500076293945,158030000.0,AMZN
2010-08-19,6.460999965667725,6.500999927520752,6.341000080108643,6.378499984741211,111650000.0,AMZN
2010-08-20,6.360000133514404,6.401999950408936,6.301000118255615,6.388000011444092,83402000.0,AMZN
2010-08-23,6.39300012588501,6.460999965667725,6.324999809265137,6.329999923706055,77226000.0,AMZN
2010-08-24,6.270500183105469,6.271999835968018,6.158999919891357,6.226500034332275,107394000.0,AMZN
2010-08-25,6.192500114440918,6.368500232696533,6.191500186920166,6.34250020980835,106890000.0,AMZN
2010-08-26,6.357500076293945,6.379499912261963,6.241000175476074,6.243000030517578,93890000.0,AMZN
2010-08-27,6.2729997634887695,6.331999778747559,6.112500190734863,6.331999778747559,101600000.0,AMZN
2010-08-30,6.301499843597412,6.347499847412109,6.184500217437744,6.189499855041504,68520000.0,AMZN
2010-08-31,6.142499923706055,6.295000076293945,6.125,6.241499900817871,84512000.0,AMZN
2010-09-01,6.317999839782715,6.630000114440918,6.308499813079834,6.624499797821045,142766000.0,AMZN
2010-09-02,6.608500003814697,6.760499954223633,6.602499961853027,6.760499954223633,108148000.0,AMZN
2010-09-03,6.8445000648498535,6.974999904632568,6.831500053405762,6.939499855041504,131624000.0,AMZN
2010-09-07,6.877999782562256,6.929999828338623,6.8445000648498535,6.861000061035156,77660000.0,AMZN
2010-09-08,6.896500110626221,6.985000133514404,6.822500228881836,6.956999778747559,116570000.0,AMZN
2010-09-09,7.019499778747559,7.06850004196167,6.9629998207092285,7.019000053405762,99160000.0,AMZN
2010-09-10,7.037499904632568,7.130000114440918,7.001999855041504,7.122000217437744,100872000.0,AMZN
2010-09-13,7.203499794006348,7.2870001792907715,7.188000202178955,7.253499984741211,101548000.0,AMZN
2010-09-14,7.224999904632568,7.335000038146973,7.191500186920166,7.287499904632568,86388000.0,AMZN
2010-09-15,7.24399995803833,7.281000137329102,7.177999973297119,7.272500038146973,98072000.0,AMZN
2010-09-16,7.269999980926514,7.411499977111816,7.257999897003174,7.406499862670898,116540000.0,AMZN
2010-09-17,7.445000171661377,7.448999881744385,7.324999809265137,7.415999889373779,145192000.0,AMZN
2010-09-20,7.434999942779541,7.597499847412109,7.367499828338623,7.565000057220459,128988000.0,AMZN
2010-09-21,7.538000106811523,7.665500164031982,7.480000019073486,7.536499977111816,150840000.0,AMZN
2010-09-22,7.492000102996826,7.635000228881836,7.454999923706055,7.591499805450439,132248000.0,AMZN
2010-09-23,7.559999942779541,7.796000003814697,7.548500061035156,7.642499923706055,141312000.0,AMZN
2010-09-24,7.771500110626221,8.044500350952148,7.770999908447266,8.036499977111816,211812000.0,AMZN
2010-09-27,8.01099967956543,8.0600004196167,7.894000053405762,7.968500137329102,128926000.0,AMZN
2010-09-28,7.992000102996826,8.043999671936035,7.744500160217285,7.985000133514404,169884000.0,AMZN
2010-09-29,7.951499938964844,8.08899974822998,7.887499809265137,7.94950008392334,145750000.0,AMZN
2010-09-30,8.000499725341797,8.046500205993652,7.78000020980835,7.853000164031982,152120000.0,AMZN
2010-10-01,7.854000091552734,7.872000217437744,7.610000133514404,7.685500144958496,173668000.0,AMZN
2010-10-04,7.697500228881836,7.797999858856201,7.639500141143799,7.769499778747559,106930000.0,AMZN
2010-10-05,7.854000091552734,8.060500144958496,7.850500106811523,8.043499946594238,112400000.0,AMZN
2010-10-06,8.029999732971191,8.034000396728516,7.730000019073486,7.769999980926514,121216000.0,AMZN
2010-10-07,7.825500011444092,7.869999885559082,7.66949987411499,7.813499927520752,92440000.0,AMZN
2010-10-08,7.758999824523926,7.814000129699707,7.638999938964844,7.777500152587891,138368000.0,AMZN
2010-10-11,7.744500160217285,7.831500053405762,7.617000102996826,7.651500225067139,89728000.0,AMZN
2010-10-12,7.625500202178955,7.847499847412109,7.570000171661377,7.823999881744385,105616000.0,AMZN
2010-10-13,7.834499835968018,7.839499950408935,7.692500114440918,7.758500099182129,112656000.0,AMZN
2010-10-14,7.757999897003174,7.847499847412109,7.71150016784668,7.776500225067139,80482000.0,AMZN
2010-10-15,7.921000003814697,8.244000434875488,7.837500095367432,8.232000350952148,202710000.0,AMZN
2010-10-18,8.25,8.259499549865723,8.090999603271484,8.178000450134277,126626000.0,AMZN
2010-10-19,8.034000396728516,8.140000343322754,7.849999904632568,7.933499813079834,150500000.0,AMZN
2010-10-20,7.939000129699707,7.993500232696533,7.828499794006348,7.933499813079834,115808000.0,AMZN
2010-10-21,8.133500099182129,8.306500434875488,8.064499855041504,8.248499870300293,269650000.0,AMZN
2010-10-22,8.1225004196167,8.508500099182129,8.113499641418457,8.456500053405762,326368000.0,AMZN
2010-10-25,8.578499794006348,8.599499702453613,8.416000366210938,8.449999809265137,130618000.0,AMZN
2010-10-26,8.378499984741211,8.550000190734863,8.375,8.4975004196167,93792000.0,AMZN
2010-10-27,8.445500373840332,8.487500190734863,8.32699966430664,8.375499725341797,114436000.0,AMZN
2010-10-28,8.415499687194824,8.424500465393066,8.2524995803833,8.342000007629395,93688000.0,AMZN
2010-10-29,8.289999961853027,8.425000190734863,8.240500450134277,8.261500358581543,99970000.0,AMZN
2010-11-01,8.22249984741211,8.229000091552734,8.076000213623047,8.128999710083008,104798000.0,AMZN
2010-11-02,8.1875,8.29699993133545,8.168000221252441,8.230500221252441,85200000.0,AMZN
2010-11-03,8.270000457763672,8.430500030517578,8.114500045776367,8.423500061035156,122242000.0,AMZN
2010-11-04,8.493000030517578,8.626500129699707,8.420000076293945,8.446499824523926,147918000.0,AMZN
2010-11-05,8.467499732971191,8.582500457763672,8.429499626159668,8.53849983215332,104244000.0,AMZN
2010-11-08,8.541999816894531,8.65999984741211,8.439000129699707,8.599499702453613,114120000.0,AMZN
2010-11-09,8.633500099182129,8.656999588012695,8.45300006866455,8.513500213623047,79572000.0,AMZN
2010-11-10,8.529500007629395,8.668499946594238,8.470499992370605,8.666500091552734,108806000.0,AMZN
2010-11-11,8.550000190734863,8.602499961853027,8.470999717712402,8.518500328063965,113834000.0,AMZN
2010-11-12,8.505999565124512,8.562999725341797,8.2524995803833,8.284000396728516,143212000.0,AMZN
2010-11-15,8.258000373840332,8.267499923706055,7.927999973297119,7.945000171661377,192972000.0,AMZN
2010-11-16,7.936999797821045,8.045499801635742,7.838500022888184,7.888999938964844,131428000.0,AMZN
2010-11-17,7.892000198364258,8.042499542236328,7.877500057220459,7.917500019073486,90498000.0,AMZN
2010-11-18,8.036999702453613,8.25,8.036999702453613,8.208499908447266,124506000.0,AMZN
2010-11-19,8.197500228881836,8.249500274658203,8.142000198364258,8.241000175476074,89296000.0,AMZN
2010-11-22,8.255000114440918,8.529999732971191,8.25,8.519499778747559,122850000.0,AMZN
2010-11-23,8.430500030517578,8.440500259399414,8.230999946594238,8.40999984741211,129306000.0,AMZN
2010-11-24,8.576499938964844,8.894499778747559,8.576499938964844,8.862500190734863,200850000.0,AMZN
2010-11-26,8.868000030517578,8.918999671936035,8.807999610900879,8.859999656677246,85432000.0,AMZN
2010-11-29,8.999500274658203,9.092000007629396,8.878499984741211,8.974499702453613,193900000.0,AMZN
2010-11-30,8.84749984741211,8.885000228881836,8.744999885559082,8.770000457763672,135244000.0,AMZN
2010-12-01,8.958000183105469,8.965999603271484,8.800000190734863,8.827500343322754,115402000.0,AMZN
2010-12-02,8.843000411987305,8.8725004196167,8.696000099182129,8.826499938964844,110752000.0,AMZN
2010-12-03,8.774999618530273,8.819999694824219,8.702500343322754,8.784000396728516,98150000.0,AMZN
2010-12-06,8.776000022888184,8.921500205993652,8.729999542236328,8.90250015258789,113084000.0,AMZN
2010-12-07,9.024999618530272,9.07349967956543,8.828499794006348,8.838500022888184,101542000.0,AMZN
2010-12-08,8.874500274658203,8.907999992370605,8.760000228881836,8.814499855041504,74538000.0,AMZN
2010-12-09,8.888500213623047,8.905500411987305,8.6899995803833,8.742500305175781,91110000.0,AMZN
2010-12-10,8.744000434875488,8.797499656677246,8.668000221252441,8.781000137329102,71310000.0,AMZN
2010-12-13,8.816499710083008,8.897000312805176,8.68649959564209,8.712499618530273,84050000.0,AMZN
2010-12-14,8.71399974822998,8.788000106811523,8.654500007629395,8.696999549865723,73706000.0,AMZN
2010-12-15,8.685999870300293,8.949999809265137,8.679499626159668,8.778499603271484,116210000.0,AMZN
2010-12-16,8.779000282287598,8.914999961853027,8.751999855041504,8.902000427246094,82430000.0,AMZN
2010-12-17,8.920499801635742,8.9375,8.85099983215332,8.878999710083008,90146000.0,AMZN
2010-12-20,8.963500022888184,9.199000358581545,8.902000427246094,9.16450023651123,174706000.0,AMZN
2010-12-21,9.194000244140623,9.282500267028809,9.130000114440918,9.237500190734863,102220000.0,AMZN
2010-12-22,9.25,9.272500038146973,9.205499649047852,9.23799991607666,51562000.0,AMZN
2010-12-23,9.217000007629396,9.24899959564209,9.094499588012695,9.12950038909912,67164000.0,AMZN
2010-12-27,9.095000267028809,9.156999588012695,9.022500038146973,9.107000350952148,44988000.0,AMZN
2010-12-28,9.104999542236328,9.138500213623049,9.052499771118164,9.054499626159668,39500000.0,AMZN
2010-12-29,9.09000015258789,9.217499732971191,9.020500183105469,9.168499946594238,62402000.0,AMZN
2010-12-30,9.196000099182127,9.227499961853027,9.137499809265137,9.137499809265137,39224000.0,AMZN
2010-12-31,9.097999572753906,9.114999771118164,8.975500106811523,9.0,69038000.0,AMZN
2011-01-03,9.068499565124512,9.300000190734863,9.060500144958496,9.211000442504885,106628000.0,AMZN
2011-01-04,9.307499885559082,9.385000228881836,9.189000129699709,9.250499725341797,100636000.0,AMZN
2011-01-05,9.204999923706056,9.3725004196167,9.203499794006348,9.371000289916992,68376000.0,AMZN
2011-01-06,9.324999809265137,9.37049961090088,9.262499809265137,9.29300022125244,63594000.0,AMZN
2011-01-07,9.394000053405762,9.422499656677246,9.187000274658203,9.274499893188477,104434000.0,AMZN
2011-01-10,9.251999855041504,9.26449966430664,9.125499725341797,9.234000205993652,67518000.0,AMZN
2011-01-11,9.270999908447266,9.300000190734863,9.160499572753906,9.217000007629396,56284000.0,AMZN
2011-01-12,9.267999649047852,9.269000053405762,9.164999961853027,9.20400047302246,53582000.0,AMZN
2011-01-13,9.18000030517578,9.322500228881836,9.17549991607666,9.27649974822998,67340000.0,AMZN
2011-01-14,9.274999618530272,9.446999549865724,9.246000289916992,9.4375,73256000.0,AMZN
2011-01-18,9.43299961090088,9.579999923706056,9.412500381469728,9.5625,77924000.0,AMZN
2011-01-19,9.545000076293944,9.550000190734863,9.310500144958496,9.343500137329102,77648000.0,AMZN
2011-01-20,9.26449966430664,9.342499732971191,9.050000190734863,9.097999572753906,114198000.0,AMZN
2011-01-21,9.149999618530272,9.162500381469728,8.842000007629395,8.871000289916992,136124000.0,AMZN
2011-01-24,8.897500038146973,8.924500465393066,8.707500457763672,8.842499732971191,112006000.0,AMZN
2011-01-25,8.774999618530273,8.837499618530273,8.71399974822998,8.835000038146973,93020000.0,AMZN
2011-01-26,8.875499725341797,8.894499778747559,8.731499671936035,8.769499778747559,75244000.0,AMZN
2011-01-27,8.87399959564209,9.25,8.865500450134277,9.22249984741211,291888000.0,AMZN
2011-01-28,8.572500228881836,8.685500144958496,8.345000267028809,8.557000160217285,398164000.0,AMZN
2011-01-31,8.508000373840332,8.571999549865723,8.370499610900879,8.482000350952148,134362000.0,AMZN
2011-02-01,8.526000022888184,8.654999732971191,8.475500106811523,8.605500221252441,101718000.0,AMZN
2011-02-02,8.571000099182129,8.760000228881836,8.543499946594238,8.67650032043457,90950000.0,AMZN
2011-02-03,8.675000190734863,8.733499526977539,8.59749984741211,8.685500144958496,73578000.0,AMZN
2011-02-04,8.699999809265137,8.85949993133545,8.6875,8.796500205993652,86956000.0,AMZN
2011-02-07,8.807499885559082,8.8774995803833,8.738499641418457,8.821499824523926,105094000.0,AMZN
2011-02-08,8.833000183105469,9.155500411987305,8.829500198364258,9.152999877929688,155898000.0,AMZN
2011-02-09,9.157500267028809,9.32349967956543,9.11299991607666,9.265000343322754,166254000.0,AMZN
2011-02-10,9.219499588012695,9.362000465393066,9.18000030517578,9.310500144958496,106628000.0,AMZN
